FrameNumber,Kanji,Keyword,LastReview,ExpireDate,LeitnerBox,FailCount,PassCount
2688,"筈","should",0000-00-00 00:00:00,0000-00-00,1,0,0
2689,"簸","winnow",0000-00-00 00:00:00,0000-00-00,1,0,0
2690,"粕","settlings",0000-00-00 00:00:00,0000-00-00,1,0,0
2691,"糟","lees",0000-00-00 00:00:00,0000-00-00,1,0,0
2692,"糊","paste",0000-00-00 00:00:00,0000-00-00,1,0,0
2693,"籾","unhulled rice",0000-00-00 00:00:00,0000-00-00,1,0,0
2694,"糠","rice bran",0000-00-00 00:00:00,0000-00-00,1,0,0
2695,"糞","excrement",0000-00-00 00:00:00,0000-00-00,1,0,0
2696,"粟","foxtail millet",0000-00-00 00:00:00,0000-00-00,1,0,0
2697,"繋","link up",0000-00-00 00:00:00,0000-00-00,1,0,0
2698,"綸","twine",0000-00-00 00:00:00,0000-00-00,1,0,0
2699,"絨","carpet yarn",0000-00-00 00:00:00,0000-00-00,1,0,0
2700,"絆","ties",0000-00-00 00:00:00,0000-00-00,1,0,0
2701,"緋","scarlet",0000-00-00 00:00:00,0000-00-00,1,0,0
2702,"綜","synthesis",0000-00-00 00:00:00,0000-00-00,1,0,0
2703,"紐","string",0000-00-00 00:00:00,0000-00-00,1,0,0
2704,"紘","chinstrap",0000-00-00 00:00:00,0000-00-00,1,0,0
2705,"纏","summarize",0000-00-00 00:00:00,0000-00-00,1,0,0
2706,"絢","gorgeous",0000-00-00 00:00:00,0000-00-00,1,0,0
2707,"繍","embroidery",0000-00-00 00:00:00,0000-00-00,1,0,0
2708,"紬","pongee",0000-00-00 00:00:00,0000-00-00,1,0,0
2709,"綺","ornate",0000-00-00 00:00:00,0000-00-00,1,0,0
2710,"綾","damask",0000-00-00 00:00:00,0000-00-00,1,0,0
2711,"絃","catgut",0000-00-00 00:00:00,0000-00-00,1,0,0
2712,"縞","stripe",0000-00-00 00:00:00,0000-00-00,1,0,0
2713,"綬","gimp",0000-00-00 00:00:00,0000-00-00,1,0,0
2714,"紗","gossamer",0000-00-00 00:00:00,0000-00-00,1,0,0
2715,"舵","rudder",0000-00-00 00:00:00,0000-00-00,1,0,0
2716,"聯","strung together",0000-00-00 00:00:00,0000-00-00,1,0,0
2717,"聡","attentive",0000-00-00 00:00:00,0000-00-00,1,0,0
2718,"聘","summons",0000-00-00 00:00:00,0000-00-00,1,0,0
2719,"耽","addiction",0000-00-00 00:00:00,0000-00-00,1,0,0
2720,"耶","exclamation",0000-00-00 00:00:00,0000-00-00,1,0,0
2721,"蚤","flea",0000-00-00 00:00:00,0000-00-00,1,0,0
2722,"蟹","crab",0000-00-00 00:00:00,0000-00-00,1,0,0
2723,"蛋","protein",0000-00-00 00:00:00,0000-00-00,1,0,0
2724,"蟄","hibernation",0000-00-00 00:00:00,0000-00-00,1,0,0
2725,"蝿","housefly",0000-00-00 00:00:00,0000-00-00,1,0,0
2726,"蟻","ant",0000-00-00 00:00:00,0000-00-00,1,0,0
2727,"蝋","wax",0000-00-00 00:00:00,0000-00-00,1,0,0
2728,"蝦","shrimp",0000-00-00 00:00:00,0000-00-00,1,0,0
2729,"蛸","octopus",0000-00-00 00:00:00,0000-00-00,1,0,0
2730,"螺","screw",0000-00-00 00:00:00,0000-00-00,1,0,0
2731,"蝉","cicada",0000-00-00 00:00:00,0000-00-00,1,0,0
2732,"蛙","frog",0000-00-00 00:00:00,0000-00-00,1,0,0
2733,"蛾","moth",0000-00-00 00:00:00,0000-00-00,1,0,0
2734,"蛤","clam",0000-00-00 00:00:00,0000-00-00,1,0,0
2735,"蛭","leech",0000-00-00 00:00:00,0000-00-00,1,0,0
2736,"蛎","oyster",0000-00-00 00:00:00,0000-00-00,1,0,0
2737,"罫","ruled lines",0000-00-00 00:00:00,0000-00-00,1,0,0
2738,"袈","stole",0000-00-00 00:00:00,0000-00-00,1,0,0
2739,"裟","monk’s sash",0000-00-00 00:00:00,0000-00-00,1,0,0
2740,"截","incision",0000-00-00 00:00:00,0000-00-00,1,0,0
2741,"哉","I wonder",0000-00-00 00:00:00,0000-00-00,1,0,0
2742,"詢","counsel",0000-00-00 00:00:00,0000-00-00,1,0,0
2743,"諄","polite",0000-00-00 00:00:00,0000-00-00,1,0,0
2744,"讐","vendetta",0000-00-00 00:00:00,0000-00-00,1,0,0
2745,"諌","remonstrate",0000-00-00 00:00:00,0000-00-00,1,0,0
2746,"諒","verify",0000-00-00 00:00:00,0000-00-00,1,0,0
2747,"讃","compliment",0000-00-00 00:00:00,0000-00-00,1,0,0
2748,"訊","query",0000-00-00 00:00:00,0000-00-00,1,0,0
2749,"訣","split up",0000-00-00 00:00:00,0000-00-00,1,0,0
2750,"詫","beg another’s pardon",0000-00-00 00:00:00,0000-00-00,1,0,0
2751,"誼","familiarity",0000-00-00 00:00:00,0000-00-00,1,0,0
2752,"謬","fallible",0000-00-00 00:00:00,0000-00-00,1,0,0
2753,"訝","wary",0000-00-00 00:00:00,0000-00-00,1,0,0
2754,"諺","proverb",0000-00-00 00:00:00,0000-00-00,1,0,0
2755,"誹","slander",0000-00-00 00:00:00,0000-00-00,1,0,0
2756,"謂","so-called",0000-00-00 00:00:00,0000-00-00,1,0,0
2757,"諜","secret agent",0000-00-00 00:00:00,0000-00-00,1,0,0
2758,"註","footnote",0000-00-00 00:00:00,0000-00-00,1,0,0
2759,"譬","parable",0000-00-00 00:00:00,0000-00-00,1,0,0
2760,"轟","rumble",0000-00-00 00:00:00,0000-00-00,1,0,0
2761,"輔","reinforce",0000-00-00 00:00:00,0000-00-00,1,0,0
2762,"輻","spoke",0000-00-00 00:00:00,0000-00-00,1,0,0
2763,"輯","assemble",0000-00-00 00:00:00,0000-00-00,1,0,0
2764,"豹","panther",0000-00-00 00:00:00,0000-00-00,1,0,0
2765,"賎","despicable",0000-00-00 00:00:00,0000-00-00,1,0,0
2766,"貰","get",0000-00-00 00:00:00,0000-00-00,1,0,0
2767,"賑","bustling",0000-00-00 00:00:00,0000-00-00,1,0,0
2768,"贖","expiate",0000-00-00 00:00:00,0000-00-00,1,0,0
2769,"躓","stumble",0000-00-00 00:00:00,0000-00-00,1,0,0
2770,"蹄","hoof",0000-00-00 00:00:00,0000-00-00,1,0,0
2771,"蹟","vestiges",0000-00-00 00:00:00,0000-00-00,1,0,0
2772,"跨","straddle",0000-00-00 00:00:00,0000-00-00,1,0,0
2773,"跪","kneel",0000-00-00 00:00:00,0000-00-00,1,0,0
2774,"醤","soy sauce",0000-00-00 00:00:00,0000-00-00,1,0,0
2775,"醍","whey",0000-00-00 00:00:00,0000-00-00,1,0,0
2776,"醐","ghee",0000-00-00 00:00:00,0000-00-00,1,0,0
2777,"醇","strong sake",0000-00-00 00:00:00,0000-00-00,1,0,0
2778,"麹","malt",0000-00-00 00:00:00,0000-00-00,1,0,0
2779,"釦","button",0000-00-00 00:00:00,0000-00-00,1,0,0
2780,"銚","keg",0000-00-00 00:00:00,0000-00-00,1,0,0
2781,"鋤","plow",0000-00-00 00:00:00,0000-00-00,1,0,0
2782,"鋸","hand saw",0000-00-00 00:00:00,0000-00-00,1,0,0
2783,"錐","awl",0000-00-00 00:00:00,0000-00-00,1,0,0
2784,"鍬","hoe",0000-00-00 00:00:00,0000-00-00,1,0,0
2785,"鋲","rivet",0000-00-00 00:00:00,0000-00-00,1,0,0
2786,"錫","tin",0000-00-00 00:00:00,0000-00-00,1,0,0
2787,"錨","anchor",0000-00-00 00:00:00,0000-00-00,1,0,0
2788,"釘","nail",0000-00-00 00:00:00,0000-00-00,1,0,0
2789,"鑓","javelin",0000-00-00 00:00:00,0000-00-00,1,0,0
2790,"鋒","sword’s point",0000-00-00 00:00:00,0000-00-00,1,0,0
2791,"鎚","hammer",0000-00-00 00:00:00,0000-00-00,1,0,0
2792,"鉦","carillion",0000-00-00 00:00:00,0000-00-00,1,0,0
2793,"錆","rust",0000-00-00 00:00:00,0000-00-00,1,0,0
2794,"鍾","cluster",0000-00-00 00:00:00,0000-00-00,1,0,0
2795,"鋏","scissors",0000-00-00 00:00:00,0000-00-00,1,0,0
2796,"閃","flash",0000-00-00 00:00:00,0000-00-00,1,0,0
2797,"悶","agony",0000-00-00 00:00:00,0000-00-00,1,0,0
2798,"閤","side gate",0000-00-00 00:00:00,0000-00-00,1,0,0
2799,"雫","trickle",0000-00-00 00:00:00,0000-00-00,1,0,0
2800,"霞","haze",0000-00-00 00:00:00,0000-00-00,1,0,0
2801,"翰","quill",0000-00-00 00:00:00,0000-00-00,1,0,0
2802,"斡","auspices",0000-00-00 00:00:00,0000-00-00,1,0,0
2803,"鞍","saddle",0000-00-00 00:00:00,0000-00-00,1,0,0
2804,"鞭","whip",0000-00-00 00:00:00,0000-00-00,1,0,0
2805,"鞘","saddle straps",0000-00-00 00:00:00,0000-00-00,1,0,0
2806,"鞄","briefcase",0000-00-00 00:00:00,0000-00-00,1,0,0
2807,"靭","pliable",0000-00-00 00:00:00,0000-00-00,1,0,0
2808,"鞠","terminate",0000-00-00 00:00:00,0000-00-00,1,0,0
2809,"顛","overturn",0000-00-00 00:00:00,0000-00-00,1,0,0
2810,"穎","brush tip",0000-00-00 00:00:00,0000-00-00,1,0,0
2811,"頗","exceedingly",0000-00-00 00:00:00,0000-00-00,1,0,0
2812,"頌","accolade",0000-00-00 00:00:00,0000-00-00,1,0,0
2813,"頚","neck and throat",0000-00-00 00:00:00,0000-00-00,1,0,0
2814,"餐","repast",0000-00-00 00:00:00,0000-00-00,1,0,0
2815,"饗","feast",0000-00-00 00:00:00,0000-00-00,1,0,0
2816,"蝕","eclipse",0000-00-00 00:00:00,0000-00-00,1,0,0
2817,"飴","sweets",0000-00-00 00:00:00,0000-00-00,1,0,0
2818,"駕","stretcher",0000-00-00 00:00:00,0000-00-00,1,0,0
2819,"騨","piebald",0000-00-00 00:00:00,0000-00-00,1,0,0
2820,"馳","rush",0000-00-00 00:00:00,0000-00-00,1,0,0
2821,"騙","cheat",0000-00-00 00:00:00,0000-00-00,1,0,0
2822,"馴","tame",0000-00-00 00:00:00,0000-00-00,1,0,0
2823,"駁","rebuttal",0000-00-00 00:00:00,0000-00-00,1,0,0
2824,"駈","gallop",0000-00-00 00:00:00,0000-00-00,1,0,0
2825,"驢","donkey",0000-00-00 00:00:00,0000-00-00,1,0,0
2826,"鰻","eel",0000-00-00 00:00:00,0000-00-00,1,0,0
2827,"鯛","sea bream",0000-00-00 00:00:00,0000-00-00,1,0,0
2828,"鰯","sardine",0000-00-00 00:00:00,0000-00-00,1,0,0
2829,"鱒","trout",0000-00-00 00:00:00,0000-00-00,1,0,0
2830,"鮭","salmon",0000-00-00 00:00:00,0000-00-00,1,0,0
2831,"鮪","tuna",0000-00-00 00:00:00,0000-00-00,1,0,0
2832,"鮎","sweet smelt",0000-00-00 00:00:00,0000-00-00,1,0,0
2833,"鯵","horse mackerel",0000-00-00 00:00:00,0000-00-00,1,0,0
2834,"鱈","cod",0000-00-00 00:00:00,0000-00-00,1,0,0
2835,"鯖","mackerel",0000-00-00 00:00:00,0000-00-00,1,0,0
2836,"鮫","shark",0000-00-00 00:00:00,0000-00-00,1,0,0
2837,"鰹","bonito",0000-00-00 00:00:00,0000-00-00,1,0,0
2838,"鰍","bullhead",0000-00-00 00:00:00,0000-00-00,1,0,0
2839,"鰐","alligator",0000-00-00 00:00:00,0000-00-00,1,0,0
2840,"鮒","crucian carp",0000-00-00 00:00:00,0000-00-00,1,0,0
2841,"鮨","sushi",0000-00-00 00:00:00,0000-00-00,1,0,0
2842,"鰭","fish fin",0000-00-00 00:00:00,0000-00-00,1,0,0
2843,"鴎","seagull",0000-00-00 00:00:00,0000-00-00,1,0,0
2844,"鵬","roc",0000-00-00 00:00:00,0000-00-00,1,0,0
2845,"鸚","parakeet",0000-00-00 00:00:00,0000-00-00,1,0,0
2846,"鵡","parrot",0000-00-00 00:00:00,0000-00-00,1,0,0
2847,"鵜","cormorant",0000-00-00 00:00:00,0000-00-00,1,0,0
2848,"鷺","heron",0000-00-00 00:00:00,0000-00-00,1,0,0
2849,"鷲","eagle",0000-00-00 00:00:00,0000-00-00,1,0,0
2850,"鴨","wild duck",0000-00-00 00:00:00,0000-00-00,1,0,0
2851,"鳶","black kite",0000-00-00 00:00:00,0000-00-00,1,0,0
2852,"梟","owl",0000-00-00 00:00:00,0000-00-00,1,0,0
2853,"塵","dust",0000-00-00 00:00:00,0000-00-00,1,0,0
2854,"麒","giraffe",0000-00-00 00:00:00,0000-00-00,1,0,0
2855,"舅","father-in-law",0000-00-00 00:00:00,0000-00-00,1,0,0
2856,"鼠","mouse",0000-00-00 00:00:00,0000-00-00,1,0,0
2857,"鑿","bore",0000-00-00 00:00:00,0000-00-00,1,0,0
2858,"艘","small craft",0000-00-00 00:00:00,0000-00-00,1,0,0
2859,"瞑","close the eyes",0000-00-00 00:00:00,0000-00-00,1,0,0
2860,"暝","murky",0000-00-00 00:00:00,0000-00-00,1,0,0
2861,"坐","sitting in meditation",0000-00-00 00:00:00,0000-00-00,1,0,0
2862,"朔","first day of the month",0000-00-00 00:00:00,0000-00-00,1,0,0
2863,"曳","tow",0000-00-00 00:00:00,0000-00-00,1,0,0
2864,"洩","dribble out",0000-00-00 00:00:00,0000-00-00,1,0,0
2865,"彗","comet",0000-00-00 00:00:00,0000-00-00,1,0,0
2866,"慧","astute",0000-00-00 00:00:00,0000-00-00,1,0,0
2867,"爾","let it be",0000-00-00 00:00:00,0000-00-00,1,0,0
2868,"嘉","applaud",0000-00-00 00:00:00,0000-00-00,1,0,0
2869,"兇","evil",0000-00-00 00:00:00,0000-00-00,1,0,0
2870,"兜","helmet",0000-00-00 00:00:00,0000-00-00,1,0,0
2871,"靄","mist",0000-00-00 00:00:00,0000-00-00,1,0,0
2872,"劫","kalpa",0000-00-00 00:00:00,0000-00-00,1,0,0
2873,"歎","bemoan",0000-00-00 00:00:00,0000-00-00,1,0,0
2874,"輿","palanquin",0000-00-00 00:00:00,0000-00-00,1,0,0
2875,"歪","warped",0000-00-00 00:00:00,0000-00-00,1,0,0
2876,"翠","jade green",0000-00-00 00:00:00,0000-00-00,1,0,0
2877,"黛","blue-black",0000-00-00 00:00:00,0000-00-00,1,0,0
2878,"鼎","tripod",0000-00-00 00:00:00,0000-00-00,1,0,0
2879,"鹵","rocksalt",0000-00-00 00:00:00,0000-00-00,1,0,0
2880,"鹸","lye",0000-00-00 00:00:00,0000-00-00,1,0,0
2881,"虔","reserved",0000-00-00 00:00:00,0000-00-00,1,0,0
2882,"燕","swallow",0000-00-00 00:00:00,0000-00-00,1,0,0
2883,"嘗","lick",0000-00-00 00:00:00,0000-00-00,1,0,0
2884,"殆","almost",0000-00-00 00:00:00,0000-00-00,1,0,0
2885,"牌","mahjong tiles",0000-00-00 00:00:00,0000-00-00,1,0,0
2886,"覗","peek",0000-00-00 00:00:00,0000-00-00,1,0,0
2887,"齟","disagree",0000-00-00 00:00:00,0000-00-00,1,0,0
2888,"齬","discord",0000-00-00 00:00:00,0000-00-00,1,0,0
2889,"秦","Manchu dynasty",0000-00-00 00:00:00,0000-00-00,1,0,0
2890,"雀","sparrow",0000-00-00 00:00:00,0000-00-00,1,0,0
2891,"隼","peregrine falcon",0000-00-00 00:00:00,0000-00-00,1,0,0
2892,"耀","shimmering",0000-00-00 00:00:00,0000-00-00,1,0,0
2893,"夷","ebisu",0000-00-00 00:00:00,0000-00-00,1,0,0
2894,"嚢","cyst",0000-00-00 00:00:00,0000-00-00,1,0,0
2895,"暢","carefree",0000-00-00 00:00:00,0000-00-00,1,0,0
2896,"廻","circling",0000-00-00 00:00:00,0000-00-00,1,0,0
2897,"欣","elation",0000-00-00 00:00:00,0000-00-00,1,0,0
2898,"毅","stalwart",0000-00-00 00:00:00,0000-00-00,1,0,0
2899,"斯","this",0000-00-00 00:00:00,0000-00-00,1,0,0
2900,"匙","wooden spoon",0000-00-00 00:00:00,0000-00-00,1,0,0
2901,"匡","set straight",0000-00-00 00:00:00,0000-00-00,1,0,0
2902,"肇","founding",0000-00-00 00:00:00,0000-00-00,1,0,0
2903,"麿","Utamaro",0000-00-00 00:00:00,0000-00-00,1,0,0
2904,"叢","conglomerate",0000-00-00 00:00:00,0000-00-00,1,0,0
2905,"肴","entreat",0000-00-00 00:00:00,0000-00-00,1,0,0
2906,"斐","symmetrically patterned",0000-00-00 00:00:00,0000-00-00,1,0,0
2907,"卿","magistrate",0000-00-00 00:00:00,0000-00-00,1,0,0
2908,"翫","fiddle with",0000-00-00 00:00:00,0000-00-00,1,0,0
2909,"於","within",0000-00-00 00:00:00,0000-00-00,1,0,0
2910,"套","hackneyed",0000-00-00 00:00:00,0000-00-00,1,0,0
2911,"叛","rebellion",0000-00-00 00:00:00,0000-00-00,1,0,0
2912,"尖","sharp point",0000-00-00 00:00:00,0000-00-00,1,0,0
2913,"壷","crock",0000-00-00 00:00:00,0000-00-00,1,0,0
2914,"叡","sapience",0000-00-00 00:00:00,0000-00-00,1,0,0
2915,"酋","chieftain",0000-00-00 00:00:00,0000-00-00,1,0,0
2916,"鴬","nightingale",0000-00-00 00:00:00,0000-00-00,1,0,0
2917,"赫","incandescent",0000-00-00 00:00:00,0000-00-00,1,0,0
2918,"臥","supinate",0000-00-00 00:00:00,0000-00-00,1,0,0
2919,"甥","nephew",0000-00-00 00:00:00,0000-00-00,1,0,0
2920,"瓢","gourd",0000-00-00 00:00:00,0000-00-00,1,0,0
2921,"琵","biwa",0000-00-00 00:00:00,0000-00-00,1,0,0
2922,"琶","lute",0000-00-00 00:00:00,0000-00-00,1,0,0
2923,"叉","forked",0000-00-00 00:00:00,0000-00-00,1,0,0
2924,"乖","disobey",0000-00-00 00:00:00,0000-00-00,1,0,0
2925,"畠","dry field",0000-00-00 00:00:00,0000-00-00,1,0,0
2926,"圃","vegetable patch",0000-00-00 00:00:00,0000-00-00,1,0,0
2927,"丞","helping hand",0000-00-00 00:00:00,0000-00-00,1,0,0
2928,"亮","translucent",0000-00-00 00:00:00,0000-00-00,1,0,0
2929,"胤","blood relative",0000-00-00 00:00:00,0000-00-00,1,0,0
2930,"疏","transcription",0000-00-00 00:00:00,0000-00-00,1,0,0
2931,"膏","ointment",0000-00-00 00:00:00,0000-00-00,1,0,0
2932,"魁","pioneer",0000-00-00 00:00:00,0000-00-00,1,0,0
2933,"馨","ambrosial",0000-00-00 00:00:00,0000-00-00,1,0,0
2934,"牒","label",0000-00-00 00:00:00,0000-00-00,1,0,0
2935,"瞥","glimpse",0000-00-00 00:00:00,0000-00-00,1,0,0
2936,"睾","testicle",0000-00-00 00:00:00,0000-00-00,1,0,0
2937,"巫","sorceress",0000-00-00 00:00:00,0000-00-00,1,0,0
2938,"敦","empathetic",0000-00-00 00:00:00,0000-00-00,1,0,0
2939,"奎","Andromeda",0000-00-00 00:00:00,0000-00-00,1,0,0
2940,"翔","soar",0000-00-00 00:00:00,0000-00-00,1,0,0
2941,"皓","beaming",0000-00-00 00:00:00,0000-00-00,1,0,0
2942,"黎","tenebrous",0000-00-00 00:00:00,0000-00-00,1,0,0
2943,"赳","bold",0000-00-00 00:00:00,0000-00-00,1,0,0
2944,"已","stop short",0000-00-00 00:00:00,0000-00-00,1,0,0
2945,"棘","thornbush",0000-00-00 00:00:00,0000-00-00,1,0,0
2946,"祟","haunt",0000-00-00 00:00:00,0000-00-00,1,0,0
2947,"甦","resuscitate",0000-00-00 00:00:00,0000-00-00,1,0,0
2948,"剪","pruning",0000-00-00 00:00:00,0000-00-00,1,0,0
2949,"躾","upbringing",0000-00-00 00:00:00,0000-00-00,1,0,0
2950,"夥","plentiful",0000-00-00 00:00:00,0000-00-00,1,0,0
2951,"鼾","snore",0000-00-00 00:00:00,0000-00-00,1,0,0
2952,"陀","steeply inclined",0000-00-00 00:00:00,0000-00-00,1,0,0
2953,"粁","kilometer",0000-00-00 00:00:00,0000-00-00,1,0,0
2954,"糎","centimeter",0000-00-00 00:00:00,0000-00-00,1,0,0
2955,"粍","millimeter",0000-00-00 00:00:00,0000-00-00,1,0,0
2956,"噸","ton",0000-00-00 00:00:00,0000-00-00,1,0,0
2957,"哩","mile",0000-00-00 00:00:00,0000-00-00,1,0,0
2958,"浬","nautical mile",0000-00-00 00:00:00,0000-00-00,1,0,0
2959,"吋","inch",0000-00-00 00:00:00,0000-00-00,1,0,0
2960,"呎","foot",0000-00-00 00:00:00,0000-00-00,1,0,0
2961,"梵","brahman",0000-00-00 00:00:00,0000-00-00,1,0,0
2962,"薩","bodhisattva",0000-00-00 00:00:00,0000-00-00,1,0,0
2963,"菩","bo tree",0000-00-00 00:00:00,0000-00-00,1,0,0
2964,"唖","babble",0000-00-00 00:00:00,0000-00-00,1,0,0
2965,"牟","moo",0000-00-00 00:00:00,0000-00-00,1,0,0
2966,"迦","Sanskrit ka",0000-00-00 00:00:00,0000-00-00,1,0,0
2967,"珈","jeweled hairpin",0000-00-00 00:00:00,0000-00-00,1,0,0
2968,"琲","beaded hairpin",0000-00-00 00:00:00,0000-00-00,1,0,0
2969,"檜","Japanese cypress (old)",0000-00-00 00:00:00,0000-00-00,1,0,0
2970,"轡","tinkling bell",0000-00-00 00:00:00,0000-00-00,1,0,0
2971,"淵","abyss (old)",0000-00-00 00:00:00,0000-00-00,1,0,0
2972,"伍","V",0000-00-00 00:00:00,0000-00-00,1,0,0
2973,"什","X",0000-00-00 00:00:00,0000-00-00,1,0,0
2974,"萬","ten thousand (old)",0000-00-00 00:00:00,0000-00-00,1,0,0
2975,"邁","pass through",0000-00-00 00:00:00,0000-00-00,1,0,0
2976,"燭","candlelight",0000-00-00 00:00:00,0000-00-00,1,0,0
2977,"逞","tough",0000-00-00 00:00:00,0000-00-00,1,0,0
2978,"燈","lamp (old)",0000-00-00 00:00:00,0000-00-00,1,0,0
2979,"裡","back (old)",0000-00-00 00:00:00,0000-00-00,1,0,0
2980,"薗","park (alternate)",0000-00-00 00:00:00,0000-00-00,1,0,0
2981,"鋪","shop (alternate)",0000-00-00 00:00:00,0000-00-00,1,0,0
2982,"嶋","island (alternate)",0000-00-00 00:00:00,0000-00-00,1,0,0
2983,"峯","summit (alternate)",0000-00-00 00:00:00,0000-00-00,1,0,0
2984,"埜","plains (old)",0000-00-00 00:00:00,0000-00-00,1,0,0
2985,"龍","dragon (old)",0000-00-00 00:00:00,0000-00-00,1,0,0
2986,"寵","patronage",0000-00-00 00:00:00,0000-00-00,1,0,0
2987,"聾","deafness",0000-00-00 00:00:00,0000-00-00,1,0,0
2988,"慾","longing (old)",0000-00-00 00:00:00,0000-00-00,1,0,0
2989,"嶽","Point (old)",0000-00-00 00:00:00,0000-00-00,1,0,0
2990,"國","country (old)",0000-00-00 00:00:00,0000-00-00,1,0,0
2991,"脛","shin",0000-00-00 00:00:00,0000-00-00,1,0,0
2992,"勁","formidable",0000-00-00 00:00:00,0000-00-00,1,0,0
2993,"祀","enshrine",0000-00-00 00:00:00,0000-00-00,1,0,0
2994,"祓","exorcism",0000-00-00 00:00:00,0000-00-00,1,0,0
2995,"躇","dither",0000-00-00 00:00:00,0000-00-00,1,0,0
2996,"壽","longevity (old)",0000-00-00 00:00:00,0000-00-00,1,0,0
2997,"躊","hesitate",0000-00-00 00:00:00,0000-00-00,1,0,0
2998,"饅","bean jam",0000-00-00 00:00:00,0000-00-00,1,0,0
2999,"嘔","retch",0000-00-00 00:00:00,0000-00-00,1,0,0
3000,"鼈","snapping turtle",0000-00-00 00:00:00,0000-00-00,1,0,0
31840,"籠","cage (Joyo version)",2017-05-28 13:29:12,2017-06-27,5,11,29
